url,course_name,rating,survey_count,Institution,Subject,Level,Language,Associated_skills,price,duration
https://www.edx.org/learn/business-administration/acca-management-accounting,ACCA: Management Accounting,4.4 stars,39 ratings,ACCA,Business & Management,Intermediate,English,"Accounting, Association Of Chartered Certified Accountants, Decision Making, Finance, Management, Management Accounting, Planning",,12 weeks
https://www.edx.org/learn/accounting/imperial-college-business-school-accounting-essentials,"ImperialBusinessX, ImperialX: Accounting Essentials",4.4 stars,57 ratings,"ImperialBusinessX, ImperialX",Business & Management,Introductory,,"Accounting, Balance Sheet, Financial Statements, Income Statement, Management Accounting, Master Of Business Administration (MBA), Paving",$79 USD,6 weeks
https://www.edx.org/learn/financial-accounting/massachusetts-institute-of-technology-financial-accounting,MITx: Financial Accounting,4.3 stars,72 ratings,MITx,Economics & Finance,Advanced,English,"Accounting, Business Performance Management, Chartered Financial Analyst, Corporate Finance, Finance, Financial Accounting, Financial Analysis, Financial Services, Financial Statements, Planning, Valuation Models",$549 USD,12 weeks
https://www.edx.org/learn/financial-accounting/indian-institute-of-management-bangalore-financial-accounting-and-analysis,IIMBx: Financial Accounting and Analysis,4.4 stars,188 ratings,IIMBx,Business & Management,Intermediate,English,"Accounting, Decision Making, Finance, Financial Accounting, Financial Data, Financial Statements, Management, Marketing Operations, Operations, Supply Chain, Supply Chain Strategy",$50 USD,6 weeks
https://www.edx.org/learn/financial-accounting/university-of-cambridge-financial-accounting-and-capital-markets,UniversityofCambridge: Financial accounting and capital markets,4.7 stars,33 ratings,UniversityofCambridge,Economics & Finance,Intermediate,,"Accounting, Accruals, Capital Markets, Cash Flows, Depreciation, Financial Accounting, Financial Market, Financial Modeling, Financial Statements, Loans, Share Capital, Strategic Decision-Making",$299 USD,5 weeks
https://www.edx.org/learn/financial-accounting/indian-institute-of-management-bangalore-accounting-and-finance,IIMBx: Accounting and Finance,4.4 stars,21 ratings,IIMBx,Business & Management,Intermediate,,"Accounting, Asset Management, Business Acumen, Business Planning, Cost Management, Finance, Financial Acumen, Financial Market, Financial Statements, Management, Tax Management",$150 USD,11 weeks
https://www.edx.org/learn/financial-accounting/babson-college-financial-accounting-made-fun-eliminating-your-fears,BabsonX: Financial Accounting Made Fun: Eliminating Your Fears,4.5 stars,32 ratings,,,,,,$249 USD,4 weeks
https://www.edx.org/learn/accounting/new-york-institute-of-finance-accounting-system-structure-and-information-management,NYIF: Accounting System Structure and Information Management,4.6 stars,43 ratings,NYIF,Economics & Finance,Introductory,,"Accounting, Accounting Information Systems, Accounting Software, Balance Sheet, Finance, Financial Accounting, Income Statement, Information Management, Retained Earnings, Revenue Recognition",$55 USD,4 weeks
https://www.edx.org/learn/accounting/indian-institute-of-management-bangalore-accounting-for-decision-making,IIMBx: Accounting for Decision-Making,4.1 stars,29 ratings,IIMBx,Business & Management,Intermediate,English,"Accounting, Accounting Information Systems, Accounting Systems, Asset Management, Balance Sheet, Budgeting, Cost Benefit Analysis, Cost Management, Decision Making, Finance, Financial Statements, Income Statement, Leverage, Management",$150 USD,7 weeks
https://www.edx.org/learn/business-administration/acca-financial-accounting-4,ACCA: Financial Accounting,4.6 stars,63 ratings,ACCA,Business & Management,Intermediate,English,"Accounting, Association Of Chartered Certified Accountants, Bookkeeping, Finance, Financial Accounting, Financial Statements, Management Accounting",,12 weeks
https://www.edx.org/learn/business-administration/acca-management-accounting,ACCA: Management Accounting,4.4 stars,39 ratings,ACCA,Business & Management,Intermediate,English,"Accounting, Association Of Chartered Certified Accountants, Decision Making, Finance, Management, Management Accounting, Planning",,12 weeks
https://www.edx.org/learn/branding/curtin-university-strategic-brand-management,CurtinX: Strategic Brand Management,4.5 stars,12 ratings,CurtinX,Communication,Advanced,,"Brand Awareness, Brand Management, Brand Marketing, Brand Positioning, Branding, Integrated Marketing Communications, Management, Marketing, Marketing Communications, Public Relations",$199 USD,12 weeks
https://www.edx.org/learn/brand-engagement/curtin-university-digital-branding-and-engagement,CurtinX: Digital Branding and Engagement,4.5 stars,14 ratings,CurtinX,Communication,Intermediate,,"Brand Awareness, Branding, Business Modeling, Digital Brand Engagement, Digital Content Delivery, Marketing",$99 USD,4 weeks
https://www.edx.org/learn/brand-engagement/curtin-university-digital-branding-and-engagement,CurtinX: Digital Branding and Engagement,4.5 stars,14 ratings,CurtinX,Communication,Intermediate,,"Brand Awareness, Branding, Business Modeling, Digital Brand Engagement, Digital Content Delivery, Marketing",$99 USD,4 weeks
https://www.edx.org/learn/branding/curtin-university-strategic-brand-management,CurtinX: Strategic Brand Management,4.5 stars,12 ratings,CurtinX,Communication,Advanced,,"Brand Awareness, Brand Management, Brand Marketing, Brand Positioning, Branding, Integrated Marketing Communications, Management, Marketing, Marketing Communications, Public Relations",$199 USD,12 weeks
https://www.edx.org/learn/branding/indian-institute-of-management-bangalore-brand-management,IIMBx: Brand Management,4.6 stars,14 ratings,IIMBx,Business & Management,Introductory,,"Brand Communication, Brand Identity, Brand Management, Brand Positioning",$189 USD,5 weeks
https://www.edx.org/learn/marketing/doane-university-marketing-delivering-the-value-proposition,DoaneX: Marketing - Delivering the Value Proposition,4.3 stars,7 ratings,DoaneX,Business & Management,Introductory,,"Branding, Communications, Distribution Strategies, Marketing, Pricing Strategies, Value Creation, Value Propositions",$149 USD,4 weeks
https://www.edx.org/learn/entrepreneurship/world-bank-group-elearning-course-for-digital-skills-for-ict-entrepreneurs-in-fcv-countries,WBGx: eLearning Course for Digital Skills for ICT Entrepreneurs in FCV Countries,4.4 stars,5 ratings,WBGx,Business & Management,Introductory,English,"Digital Skills, Joint Ventures, Korean Language, Market Share, Marketing",$5 USD,6 weeks
https://www.edx.org/learn/marketing/the-university-of-maryland-college-park-marketing-innovative-products-and-services,"UMD, USMx: Marketing Innovative Products and Services",4.4 stars,48 ratings,"UMD, USMx",Business & Management,Introductory,English,"Campaign Management, Commercialization, Content Marketing, Decision Making, Focus Group, Go-to-Market Strategy, Growth Strategies, Innovation, Marketing, Marketing Concepts, Marketing Planning, Marketing Strategies, New Product Development, Product Design, Product Strategy, Social Media Marketing",$189 USD,4 weeks
https://www.edx.org/learn/business-model/hec-montreal-bpmn-modeling-adapted-to-business-process-analysis,HECMontrealX: BPMN Modeling Adapted to Business Process Analysis,4.1 stars,9 ratings,HECMontrealX,Business & Management,Introductory,English,"Business Process, Business Process Model And Notation, Business Process Modeling, Digital Transformation",$99 USD,4 weeks
https://www.edx.org/learn/excel/university-of-british-columbia-excel-for-everyone-core-foundations,UBCx: Excel for Everyone: Core Foundations,4.7 stars,50 ratings,UBCx,Data Analysis & Statistics,Introductory,,"Data Analysis, Data Wrangling, Management, Operations, Spreadsheets",$189 USD,6 weeks
https://www.edx.org/learn/risk-management/rochester-institute-of-technology-cybersecurity-risk-management,RITx: Cybersecurity Risk Management,4.2 stars,14 ratings,RITx,Computer Science,Advanced,English,"Analytical Techniques, Big Data, Business Continuity Planning, Business Valuation, Cost Benefit Analysis, Cyber Risk, Cyber Security, Data Mining, Machine Learning, Management, Quantitative Research, Risk Analysis, Risk Analytics, Risk Management, Risk Management Framework, Risk Mitigation, Risk Modeling",$399 USD,8 weeks
https://www.edx.org/learn/entrepreneurship/world-bank-group-elearning-course-for-digital-skills-for-ict-entrepreneurs-in-fcv-countries,WBGx: eLearning Course for Digital Skills for ICT Entrepreneurs in FCV Countries,4.4 stars,5 ratings,WBGx,Business & Management,Introductory,English,"Digital Skills, Joint Ventures, Korean Language, Market Share, Marketing",$5 USD,6 weeks
https://www.edx.org/learn/marketing/the-university-of-maryland-college-park-marketing-innovative-products-and-services,"UMD, USMx: Marketing Innovative Products and Services",4.4 stars,48 ratings,"UMD, USMx",Business & Management,Introductory,English,"Campaign Management, Commercialization, Content Marketing, Decision Making, Focus Group, Go-to-Market Strategy, Growth Strategies, Innovation, Marketing, Marketing Concepts, Marketing Planning, Marketing Strategies, New Product Development, Product Design, Product Strategy, Social Media Marketing",$189 USD,4 weeks
https://www.edx.org/learn/business-model/hec-montreal-bpmn-modeling-adapted-to-business-process-analysis,HECMontrealX: BPMN Modeling Adapted to Business Process Analysis,4.1 stars,9 ratings,HECMontrealX,Business & Management,Introductory,English,"Business Process, Business Process Model And Notation, Business Process Modeling, Digital Transformation",$99 USD,4 weeks
https://www.edx.org/learn/excel/university-of-british-columbia-excel-for-everyone-core-foundations,UBCx: Excel for Everyone: Core Foundations,4.7 stars,50 ratings,UBCx,Data Analysis & Statistics,Introductory,,"Data Analysis, Data Wrangling, Management, Operations, Spreadsheets",$189 USD,6 weeks
https://www.edx.org/learn/risk-management/rochester-institute-of-technology-cybersecurity-risk-management,RITx: Cybersecurity Risk Management,4.2 stars,14 ratings,RITx,Computer Science,Advanced,English,"Analytical Techniques, Big Data, Business Continuity Planning, Business Valuation, Cost Benefit Analysis, Cyber Risk, Cyber Security, Data Mining, Machine Learning, Management, Quantitative Research, Risk Analysis, Risk Analytics, Risk Management, Risk Management Framework, Risk Mitigation, Risk Modeling",$399 USD,8 weeks
https://www.edx.org/learn/business-administration/the-georgia-institute-of-technology-data-analytics-for-business,GTx: Data Analytics for Business,3.3 stars,11 ratings,GTx,Business & Management,Advanced,,"Algorithms, Business Analytics, Controlled Experiments, Data Analysis, Decision Making, Scientific Methods",$825 USD,16 weeks
https://www.edx.org/learn/business-analytics/lehigh-university-economics-fundamentals-for-business-analytics,LehighX: Economics Fundamentals for Business Analytics,4.7 stars,7 ratings,,,,,,$179 USD,6 weeks
https://www.edx.org/learn/business-analysis/the-university-of-queensland-statistics-for-business-analytics-samples-and-populations,UQx: Statistics for Business Analytics: Samples and Populations,How large a sample is needed to make a reasonable inference about my customer base?,What are the upper and lower limits for the percentage of people who wear medium-sized t-shirts in a population?,UQx,Data Analysis & Statistics,Introductory,,"Business Analytics, Critical Thinking",$249 USD,4 weeks
https://www.edx.org/learn/probability/the-university-of-queensland-statistics-for-business-analytics-probability,UQx: Statistics for Business Analytics: Probability,What is the probability that more than 90% of patients will show up for their appointments at a medical practice?,What are the chances of a store having more than 20 customers in its first two hours of being open?,UQx,Data Analysis & Statistics,Introductory,,"Business Analytics, Critical Thinking, Influencing Skills, Medical Science, Probability, Statistics",$129 USD,4 weeks
https://www.edx.org/learn/business-analytics/the-university-of-queensland-statistics-for-business-analytics-modelling-and-forecasting,UQx: Statistics for Business Analytics: Modelling and Forecasting,What is the strength of the relationship between quality of customer experience and the likelihood of repeat purchases?,How accurately can we predict residents’ use of a local park based on their known demographics?,UQx,Data Analysis & Statistics,Introductory,,"Business Analytics, Critical Thinking, Customer Service, Forecasting, Sales, Statistical Methods, Statistics, Time Series",$239 USD,10 weeks
https://www.edx.org/learn/business-intelligence/arizona-state-university-asu-business-intelligence-and-data-analytics,ASUx: Business Intelligence and Data Analytics,4.0 stars,11 ratings,,,,,,$149 USD,5 weeks
https://www.edx.org/learn/digital-transformation/indiana-university-digital-technology-and-innovation,IUx: Digital Technology and Innovation,4.5 stars,10 ratings,IUx,Business & Management,Introductory,English,"Agile Methodology, Cyber Security, Digital Technology, Digital Transformation, Innovation, Risk Management, Technology Ecosystems",$499 USD,12 weeks
https://www.edx.org/learn/business-administration/the-georgia-institute-of-technology-data-analytics-for-business,GTx: Data Analytics for Business,3.3 stars,11 ratings,GTx,Business & Management,Advanced,,"Algorithms, Business Analytics, Controlled Experiments, Data Analysis, Decision Making, Scientific Methods",$825 USD,16 weeks
https://www.edx.org/learn/business-analytics/lehigh-university-economics-fundamentals-for-business-analytics,LehighX: Economics Fundamentals for Business Analytics,4.7 stars,7 ratings,,,,,,$179 USD,6 weeks
https://www.edx.org/learn/business-analysis/the-university-of-queensland-statistics-for-business-analytics-samples-and-populations,UQx: Statistics for Business Analytics: Samples and Populations,How large a sample is needed to make a reasonable inference about my customer base?,What are the upper and lower limits for the percentage of people who wear medium-sized t-shirts in a population?,UQx,Data Analysis & Statistics,Introductory,,"Business Analytics, Critical Thinking",$249 USD,4 weeks
https://www.edx.org/learn/probability/the-university-of-queensland-statistics-for-business-analytics-probability,UQx: Statistics for Business Analytics: Probability,What is the probability that more than 90% of patients will show up for their appointments at a medical practice?,What are the chances of a store having more than 20 customers in its first two hours of being open?,UQx,Data Analysis & Statistics,Introductory,,"Business Analytics, Critical Thinking, Influencing Skills, Medical Science, Probability, Statistics",$129 USD,4 weeks
https://www.edx.org/learn/business-analytics/the-university-of-queensland-statistics-for-business-analytics-modelling-and-forecasting,UQx: Statistics for Business Analytics: Modelling and Forecasting,What is the strength of the relationship between quality of customer experience and the likelihood of repeat purchases?,How accurately can we predict residents’ use of a local park based on their known demographics?,UQx,Data Analysis & Statistics,Introductory,,"Business Analytics, Critical Thinking, Customer Service, Forecasting, Sales, Statistical Methods, Statistics, Time Series",$239 USD,10 weeks
https://www.edx.org/learn/business-intelligence/arizona-state-university-asu-business-intelligence-and-data-analytics,ASUx: Business Intelligence and Data Analytics,4.0 stars,11 ratings,,,,,,$149 USD,5 weeks
https://www.edx.org/learn/digital-transformation/indiana-university-digital-technology-and-innovation,IUx: Digital Technology and Innovation,4.5 stars,10 ratings,IUx,Business & Management,Introductory,English,"Agile Methodology, Cyber Security, Digital Technology, Digital Transformation, Innovation, Risk Management, Technology Ecosystems",$499 USD,12 weeks
https://www.edx.org/learn/construction/the-university-of-maryland-college-park-field-operations-and-administrative-tools-in-construction-management,"UMD, USMx: Field Operations and Administrative Tools in Construction Management",4.9 stars,17 ratings,"UMD, USMx",Engineering,Intermediate,,"Arbitration, Communications, Construction, Construction Law, Construction Management, Dispute Resolution, Mediation, Operations, Planning, Project Controls, Scheduling",$249 USD,4 weeks
https://www.edx.org/learn/sports-business/university-of-alaska-fairbanks-sales-in-sport-business,AlaskaX: Sales in Sport Business,4.6 stars,12 ratings,AlaskaX,Business & Management,Introductory,,"Critical Thinking, Management, Merchandising, Sales, Sales Management, Sport Business, Sports Management, Sports Marketing",$229 USD,4 weeks
https://www.edx.org/learn/entrepreneurship/rwth-aachen-university-thinking-acting-like-an-entrepreneur,RWTHx: Thinking & Acting like an Entrepreneur,4.0 stars,6 ratings,RWTHx,Business & Management,Intermediate,,"Entrepreneurial Leadership, Entrepreneurship, Innovation",$249 USD,6 weeks
https://www.edx.org/learn/innovation/rwth-aachen-university-managing-disruptive-change,RWTHx: Managing Disruptive Change,4.5 stars,5 ratings,RWTHx,Business & Management,Intermediate,,"Innovation, Management",$249 USD,6 weeks
https://www.edx.org/learn/financial-accounting/massachusetts-institute-of-technology-financial-regulation-from-the-global-financial-crisis-to-fintech-and-the-covid-pandemic,MITx: Financial Regulation: From the Global Financial Crisis to Fintech and the COVID Pandemic,4.7 stars,9 ratings,MITx,Economics & Finance,Introductory,English,"Financial Crisis, Financial Regulations, Financial Services, Financial Systems, Financial Technology (FinTech), Master Of Business Administration (MBA)",$49 USD,11 weeks
https://www.edx.org/learn/sustainability/sdg-academy-sustainable-cities,SDGAcademyX: Sustainable Cities,4.7 stars,17 ratings,SDGAcademyX,Environmental Studies,Intermediate,,"Economics, Infrastructure, Public Policies, Real Estate, Real Estate Development, Resilience, Sustainability, Sustainable Business, Sustainable Development, Telecommunications, Urban Sustainability",Expert instruction,9 weeks
https://www.edx.org/learn/construction/the-university-of-maryland-college-park-field-operations-and-administrative-tools-in-construction-management,"UMD, USMx: Field Operations and Administrative Tools in Construction Management",4.9 stars,17 ratings,"UMD, USMx",Engineering,Intermediate,,"Arbitration, Communications, Construction, Construction Law, Construction Management, Dispute Resolution, Mediation, Operations, Planning, Project Controls, Scheduling",$249 USD,4 weeks
https://www.edx.org/learn/sports-business/university-of-alaska-fairbanks-sales-in-sport-business,AlaskaX: Sales in Sport Business,4.6 stars,12 ratings,AlaskaX,Business & Management,Introductory,,"Critical Thinking, Management, Merchandising, Sales, Sales Management, Sport Business, Sports Management, Sports Marketing",$229 USD,4 weeks
https://www.edx.org/learn/entrepreneurship/rwth-aachen-university-thinking-acting-like-an-entrepreneur,RWTHx: Thinking & Acting like an Entrepreneur,4.0 stars,6 ratings,RWTHx,Business & Management,Intermediate,,"Entrepreneurial Leadership, Entrepreneurship, Innovation",$249 USD,6 weeks
https://www.edx.org/learn/innovation/rwth-aachen-university-managing-disruptive-change,RWTHx: Managing Disruptive Change,4.5 stars,5 ratings,RWTHx,Business & Management,Intermediate,,"Innovation, Management",$249 USD,6 weeks
https://www.edx.org/learn/financial-accounting/massachusetts-institute-of-technology-financial-regulation-from-the-global-financial-crisis-to-fintech-and-the-covid-pandemic,MITx: Financial Regulation: From the Global Financial Crisis to Fintech and the COVID Pandemic,4.7 stars,9 ratings,MITx,Economics & Finance,Introductory,English,"Financial Crisis, Financial Regulations, Financial Services, Financial Systems, Financial Technology (FinTech), Master Of Business Administration (MBA)",$49 USD,11 weeks
https://www.edx.org/learn/sustainability/sdg-academy-sustainable-cities,SDGAcademyX: Sustainable Cities,4.7 stars,17 ratings,SDGAcademyX,Environmental Studies,Intermediate,,"Economics, Infrastructure, Public Policies, Real Estate, Real Estate Development, Resilience, Sustainability, Sustainable Business, Sustainable Development, Telecommunications, Urban Sustainability",Expert instruction,9 weeks
https://www.edx.org/learn/business-law/harvard-university-contract-law-from-trust-to-promise-to-contract,HarvardX: Contract Law: From Trust to Promise to Contract,4.8 stars,320 ratings,HarvardX,Business & Management,Intermediate,English,Contract Law,$299 USD,8 weeks
https://www.edx.org/learn/international-law/universite-catholique-de-louvain-international-law,LouvainX: International Law,4.1 stars,36 ratings,LouvainX,Law,Advanced,,"Foreign Direct Investments, International Laws, International Relations",$199 USD,12 weeks
https://www.edx.org/learn/intellectual-property/university-of-pennsylvania-intellectual-property-law-and-policy-part-1,PennX: Intellectual Property Law and Policy: Part 1,4.5 stars,16 ratings,PennX,Law,Intermediate,English,"Influencing Skills, Innovation, Intellectual Property, Intellectual Property Laws, Patents, Trademark Law, Trademarks",$169 USD,6 weeks
https://www.edx.org/learn/justice/harvard-university-justice-today-money-markets-and-morals,"HarvardX: Justice Today: Money, Markets, and Morals",4.9 stars,34 ratings,HarvardX,Humanities,Introductory,English,"Debating, Money Market, Sales",$149 USD,8 weeks
https://www.edx.org/learn/ethics/harvard-university-bioethics-the-law-medicine-and-ethics-of-reproductive-technologies-and-genetics,"HarvardX: Bioethics: The Law, Medicine, and Ethics of Reproductive Technologies and Genetics",4.7 stars,84 ratings,HarvardX,Medicine,Introductory,English,"Bioethics, Genetics, In Vitro Fertilisation",$219 USD,10 weeks
https://www.edx.org/learn/economics/university-of-hong-kong-state-law-and-the-economy-i,"HKUx: State, Law and the Economy I",4.8 stars,5 ratings,HKUx,Economics & Finance,Intermediate,English,"Economic Analysis, Economic Growth, Economics, Political Economy, Property Rights",$50 USD,5 weeks
https://www.edx.org/learn/human-rights/universite-catholique-de-louvain-international-human-rights-law,LouvainX: International Human Rights Law,4.4 stars,25 ratings,LouvainX,Law,Advanced,,"Cooperation, Corporate Laws, Criminal Law, Economics, Family Law, Grammar, Influencing Skills, International Laws, International Relations, Labor Law, Municipal Law, Social Movements",$199 USD,12 weeks
https://www.edx.org/learn/law/stanford-university-comparative-equality-and-anti-discrimination-law,StanfordOnline: Comparative Equality and Anti-Discrimination Law,4.8 stars,16 ratings,StanfordOnline,Law,Introductory,English,Legal Systems,$75 USD,16 weeks
https://www.edx.org/learn/refugee-law/universite-catholique-de-louvain-asylum-and-refugee-law,LouvainX: Asylum and Refugee Law,4.2 stars,15 ratings,,,,,,$199 USD,14 weeks
https://www.edx.org/learn/law/ku-leuven-european-union-law,KULeuvenX: European Union Law,4.6 stars,10 ratings,KULeuvenX,Law,Introductory,English," History & Culture, Law and EU Governance",$59 USD,11 weeks
https://www.edx.org/learn/international-law/universite-catholique-de-louvain-international-investment-law,LouvainX: International Investment Law,4.5 stars,13 ratings,LouvainX,Law,Advanced,,"Arbitration, Economic Development, Foreign Direct Investments, International Laws, Investments, Negotiation, Sustainable Development",$199 USD,10 weeks
https://www.edx.org/learn/business-law/harvard-university-contract-law-from-trust-to-promise-to-contract,HarvardX: Contract Law: From Trust to Promise to Contract,4.8 stars,320 ratings,HarvardX,Business & Management,Intermediate,English,Contract Law,$299 USD,8 weeks
https://www.edx.org/learn/international-law/universite-catholique-de-louvain-international-law,LouvainX: International Law,4.1 stars,36 ratings,LouvainX,Law,Advanced,,"Foreign Direct Investments, International Laws, International Relations",$199 USD,12 weeks
https://www.edx.org/learn/intellectual-property/university-of-pennsylvania-intellectual-property-law-and-policy-part-1,PennX: Intellectual Property Law and Policy: Part 1,4.5 stars,16 ratings,PennX,Law,Intermediate,English,"Influencing Skills, Innovation, Intellectual Property, Intellectual Property Laws, Patents, Trademark Law, Trademarks",$169 USD,6 weeks
https://www.edx.org/learn/justice/harvard-university-justice-today-money-markets-and-morals,"HarvardX: Justice Today: Money, Markets, and Morals",4.9 stars,34 ratings,HarvardX,Humanities,Introductory,English,"Debating, Money Market, Sales",$149 USD,8 weeks
https://www.edx.org/learn/ethics/harvard-university-bioethics-the-law-medicine-and-ethics-of-reproductive-technologies-and-genetics,"HarvardX: Bioethics: The Law, Medicine, and Ethics of Reproductive Technologies and Genetics",4.7 stars,84 ratings,HarvardX,Medicine,Introductory,English,"Bioethics, Genetics, In Vitro Fertilisation",$219 USD,10 weeks
https://www.edx.org/learn/economics/university-of-hong-kong-state-law-and-the-economy-i,"HKUx: State, Law and the Economy I",4.8 stars,5 ratings,HKUx,Economics & Finance,Intermediate,English,"Economic Analysis, Economic Growth, Economics, Political Economy, Property Rights",$50 USD,5 weeks
https://www.edx.org/learn/human-rights/universite-catholique-de-louvain-international-human-rights-law,LouvainX: International Human Rights Law,4.4 stars,25 ratings,LouvainX,Law,Advanced,,"Cooperation, Corporate Laws, Criminal Law, Economics, Family Law, Grammar, Influencing Skills, International Laws, International Relations, Labor Law, Municipal Law, Social Movements",$199 USD,12 weeks
https://www.edx.org/learn/law/stanford-university-comparative-equality-and-anti-discrimination-law,StanfordOnline: Comparative Equality and Anti-Discrimination Law,4.8 stars,16 ratings,StanfordOnline,Law,Introductory,English,Legal Systems,$75 USD,16 weeks
https://www.edx.org/learn/refugee-law/universite-catholique-de-louvain-asylum-and-refugee-law,LouvainX: Asylum and Refugee Law,4.2 stars,15 ratings,,,,,,$199 USD,14 weeks
https://www.edx.org/learn/law/ku-leuven-european-union-law,KULeuvenX: European Union Law,4.6 stars,10 ratings,KULeuvenX,Law,Introductory,English," History & Culture, Law and EU Governance",$59 USD,11 weeks
https://www.edx.org/learn/international-law/universite-catholique-de-louvain-international-investment-law,LouvainX: International Investment Law,4.5 stars,13 ratings,LouvainX,Law,Advanced,,"Arbitration, Economic Development, Foreign Direct Investments, International Laws, Investments, Negotiation, Sustainable Development",$199 USD,10 weeks
https://www.edx.org/learn/business-model/university-system-of-maryland-creating-innovative-business-models,"USMx, UMD: Creating Innovative Business Models",4.8 stars,18 ratings,"USMx, UMD",Business & Management,Introductory,,"Financial Modeling, Financial Strategy, Innovation, Marketing Strategies, Value Propositions",$189 USD,4 weeks
https://www.edx.org/learn/business-model/delft-university-of-technology-how-to-design-a-successful-business-model,DelftX: How to Design a Successful Business Model,4.1 stars,10 ratings,DelftX,Business & Management,Introductory,,"Business Modeling, Sustainable Business",$149 USD,10 weeks
https://www.edx.org/learn/business-strategy/the-wharton-school-of-the-university-of-pennsylvania-business-strategy-from-wharton-competitive-advantage,Wharton: Business Strategy from Wharton: Competitive Advantage,4.6 stars,145 ratings,Wharton,Business & Management,Intermediate,,Business Strategies,$199 USD,6 weeks
https://www.edx.org/learn/business-model/delft-university-of-technology-how-to-design-a-successful-business-model,DelftX: How to Design a Successful Business Model,4.1 stars,10 ratings,DelftX,Business & Management,Introductory,,"Business Modeling, Sustainable Business",$149 USD,10 weeks
https://www.edx.org/learn/business-strategy/the-wharton-school-of-the-university-of-pennsylvania-business-strategy-from-wharton-competitive-advantage,Wharton: Business Strategy from Wharton: Competitive Advantage,4.6 stars,145 ratings,Wharton,Business & Management,Intermediate,,Business Strategies,$199 USD,6 weeks
https://www.edx.org/learn/marketing/indian-institute-of-management-bangalore-marketing-essentials,IIMBx: Marketing Essentials,4.6 stars,19 ratings,,,,,,$189 USD,5 weeks
https://www.edx.org/learn/cybersecurity/university-of-washington-finding-your-cybersecurity-career-path,UWashingtonX: Finding Your Cybersecurity Career Path,4.1 stars,10 ratings,UWashingtonX,Computer Science,Introductory,,Cyber Security,$249 USD,6 weeks
https://www.edx.org/learn/leadership/babson-college-rise-to-leadership-become-a-ceo,BabsonX: Rise to Leadership: Become a CEO,3.9 stars,9 ratings,BabsonX,Business & Management,Intermediate,,"Advising, Communications, Consulting, Leadership, People Management, Revenue Growth, Value Creation",$249 USD,4 weeks
https://www.edx.org/learn/innovation/rwth-aachen-university-managing-disruptive-change,RWTHx: Managing Disruptive Change,4.5 stars,5 ratings,RWTHx,Business & Management,Intermediate,,"Innovation, Management",$249 USD,6 weeks
https://www.edx.org/learn/business-strategy/the-wharton-school-of-the-university-of-pennsylvania-business-strategy-from-wharton-competitive-advantage,Wharton: Business Strategy from Wharton: Competitive Advantage,4.6 stars,145 ratings,Wharton,Business & Management,Intermediate,,Business Strategies,$199 USD,6 weeks
https://www.edx.org/learn/brand-engagement/curtin-university-digital-branding-and-engagement,CurtinX: Digital Branding and Engagement,4.5 stars,14 ratings,CurtinX,Communication,Intermediate,,"Brand Awareness, Branding, Business Modeling, Digital Brand Engagement, Digital Content Delivery, Marketing",$99 USD,4 weeks
https://www.edx.org/learn/social-media-marketing/the-university-of-maryland-college-park-online-advertising-social-media,"UMD, USMx: Online Advertising & Social Media",4.5 stars,257 ratings,"UMD, USMx",Business & Management,Introductory,English,"Advertising Strategy, Big Data, Content Marketing, Decision Making, Digital Marketing, Email Marketing, Google Ads, Lead Generation, Marketing, Online Advertising, Planning, Search Engine Optimization, Social Media, Social Media Advertising, Social Media Planning, Social Networks, Technology Ecosystems, Video Ads",$199 USD,4 weeks
https://www.edx.org/learn/engineering/university-of-british-columbia-harnessing-ai-for-digital-media-creation,UBCx: Harnessing AI for Digital Media Creation,This course may be eligible for .5 credit for a University of British Columbia Extended Learning Micro-certificate in AI and Cloud Strategy: Fundamentals.,"For more information, contact ubcxsupport.exl@ubc.ca.",UBCx,Engineering,Introductory,English,"Artificial Intelligence, Cloud Strategy, Content Creation, Content Marketing, Creativity, Instagram, Podcasting, Social Media Planning, Storytelling, TikTok",,1 weeks
https://www.edx.org/learn/marketing/the-university-of-maryland-college-park-marketing-innovative-products-and-services,"UMD, USMx: Marketing Innovative Products and Services",4.4 stars,48 ratings,"UMD, USMx",Business & Management,Introductory,English,"Campaign Management, Commercialization, Content Marketing, Decision Making, Focus Group, Go-to-Market Strategy, Growth Strategies, Innovation, Marketing, Marketing Concepts, Marketing Planning, Marketing Strategies, New Product Development, Product Design, Product Strategy, Social Media Marketing",$189 USD,4 weeks
https://www.edx.org/learn/digital-marketing/universidad-galileo-marketing-digital-content-community-manager,GalileoX: Marketing Digital: Content & Community Manager,4.3 stars,12 ratings,GalileoX,Communication,Introductory,Español,"Community Management, Content Creation, Demand Generation, Digital Content, Digital Marketing, Digital Skills, Facebook Ads, Instagram, Key Performance Indicators (KPIs), Marketing, Marketing Strategies, New Product Development, Social Media, Social Media Marketing, Social Networks",$49 USD,5 weeks
https://www.edx.org/learn/sports-business/hp-the-what-and-how-of-esports-management,HP: The What and How of Esports Management!,4.1 stars,45 ratings,HP,Computer Science,Introductory,,"Content Creation, Innovation, Marketing, Video Game Development, eSports, eSports Management",$5 USD,4 weeks
